	EntryID	Headword	term	lang	synonym
1669	d2e2892158Meyers-1905	Postsparkassen	en. P. 	engl.	Post Office Savings Banks
1670	d2e2898669Meyers-1905	Präfekt	r 	franz.	préfecture
1671	d2e2898734Meyers-1905	Präferénz		franz.	préférence
1672	d2e2899698Meyers-1905	Prahm		mitteld.	prâm
1673	d2e2900295Meyers-1905	Präliminār	n 	franz.	Préliminaires
1674	d2e2900488Meyers-1905	Prämĭe		lat.	praemium
1675	d2e2901911Meyers-1905	Präsent [2]		franz.	présent
1676	d2e2902260Meyers-1905	Präsidentschaft		engl.	Presidency
1677	d2e2902512Meyers-1905	Prästigĭen		lat.	praestigiae
1678	d2e2902627Meyers-1905	Prätentiös		franz.	prétentieux
1679	d2e2905028Meyers-1905	Preis		lat.	pretium
1680	d2e2905324Meyers-1905	Prekär		frz.	précaire
1681	d2e2905341Meyers-1905	Prekareihandel		franz.	commerce précaire
1682	d2e2912955Meyers-1905	Priester	r 	althochd.	êwart
1683	d2e2912955Meyers-1905	Priester	r 	althochd.	êsago
1684	d2e2912955Meyers-1905	Priester	r 	got.	gudja
1685	d2e2912955Meyers-1905	Priester	n 	altnord.	gydhjur
1686	d2e2913842Meyers-1905	Primāt		lat.	primatus
1687	d2e2915767Meyers-1905	Printen		holländ.	print
1688	d2e2915833Meyers-1905	Prinz	ß 	franz.	princesse
1689	d2e2916110Meyers-1905	Prinzīp		lat.	Principium
1690	d2e2916735Meyers-1905	Prise	e 	franz.	Conseils de prises
1691	d2e2917975Meyers-1905	Privatier	e 	lat.	Privata
1692	d2e2920841Meyers-1905	Produkt	Der P. 	lat.	productus
1693	d2e2921590Meyers-1905	Profoß	ß 	franz.	grand prévôt de l'armée
1694	d2e2931938Meyers-1905	Proviánt		ital.	provianda
1695	d2e2932172Meyers-1905	Provinz		lat.	provincia
1696	d2e2932502Meyers-1905	Provisionsbrief		franz.	Lettres de provision
1697	d2e2941666Meyers-1905	Pufferstaat		franz.	Etat-tampon
1698	d2e2941846Meyers-1905	Pugilíst		lat.	pugil
1699	d2e2942721Meyers-1905	Pullman, Wagen		engl.	Pullman cars
1700	d2e2942995Meyers-1905	Pülpe		lat.	pulpa
1701	d2e2943931Meyers-1905	Pulver		lat.	pulvis
1702	d2e2946560Meyers-1905	Puppen- und Schattenspiele	Marionetten 	franz.	Marionnettes
1703	d2e2947875Meyers-1905	Purpur		lat.	purpura
1704	d2e2949850Meyers-1905	Putten [1]		ital.	putti
1705	d2e2955813Meyers-1905	Quadrāt		lat.	quadratus
1706	d2e2956818Meyers-1905	Quäker		engl.	Quakers
1707	d2e2958094Meyers-1905	Quart [1]		lat.	quartus
1708	d2e2958489Meyers-1905	Quarteronen		span.	cuarteron
1709	d2e2958513Meyers-1905	Quartett		franz.	Quatuor
1710	d2e2959597Meyers-1905	Quasimōdogenĭti	g 	lat.	Dominica in albis
1711	d2e2966842Meyers-1905	Quincunx	übertragen 	franz.	en quinconce
1712	d2e2967523Meyers-1905	Quintdezime		lat.	Quinta decima
1713	d2e2967540Meyers-1905	Quinte		lat.	quinta
1714	d2e2967621Meyers-1905	Quintessénz		lat.	quinta essentia
1715	d2e2967641Meyers-1905	Quintett		ital.	Quintetto
1716	d2e2967710Meyers-1905	Quintieren		franz.	quintoyer
1717	d2e2968380Meyers-1905	Quistsāna		ital.	qui si sana
1718	d2e2968582Meyers-1905	Quitt		franz.	quitte
1719	d2e2972502Meyers-1905	Rachītis		schott.	räkits
1720	d2e2974697Meyers-1905	Radgürtel		ital.	Cingolo
1721	d2e2976741Meyers-1905	Radschputen		engl.	Rajpoots
1722	d2e2978342Meyers-1905	Ragion		ital.	ragione
1723	d2e2980175Meyers-1905	Raiot		engl.	Ryot
1724	d2e2983657Meyers-1905	Ramsch		franz.	ramassis
1725	d2e2986277Meyers-1905	Ranzion		franz.	rançon
1726	d2e2986937Meyers-1905	Rapīd	n 	engl.	Rapids
1727	d2e2987305Meyers-1905	Rappell		franz.	rappel
1728	d2e2988261Meyers-1905	Rasch [2]		franz.	Ras
1729	d2e2988290Meyers-1905	Räsch		engl.	rash
1730	d2e2989482Meyers-1905	Rasse [1]		franz.	race
1731	d2e2990533Meyers-1905	Rathaus		franz.	Hôtel de ville
1732	d2e2991020Meyers-1905	Ratīn		franz.	Ratines
1733	d2e2991749Meyers-1905	Ratspensionär		holl.	Raadpensionaris
1734	d2e2992477Meyers-1905	Raub		lat.	Rapina
1735	d2e2993510Meyers-1905	Rauchbilder		ital.	Fumi
1736	d2e3000445Meyers-1905	Reāt		lat.	reatus
1737	d2e3002606Meyers-1905	Recht		lat.	Jus
1738	d2e3002853Meyers-1905	Rechteck		lat.	Rectangulum
1739	d2e3003595Meyers-1905	Rechtsfrage		lat.	Quaestio juris
1740	d2e3003931Meyers-1905	Rechtskraft		lat.	Res judicata
1741	d2e3004518Meyers-1905	Rechts und Links	Benehmen 	franz.	gaucherie
1742	d2e3004790Meyers-1905	Rechtswohltat		lat.	Beneficium juris
1743	d2e3004868Meyers-1905	Recht zur Sache		lat.	jus ad rem
1744	d2e3006107Meyers-1905	Rede		lat.	Oratio
1745	d2e3008231Meyers-1905	Reell		franz.	réel
1746	d2e3009031Meyers-1905	Reform	r 	engl.	Reformers
1747	d2e3010098Meyers-1905	Refraktär		franz.	réfractaire
1748	d2e3010660Meyers-1905	Regalĭen		lat.	Jura regalia
1749	d2e3012544Meyers-1905	Regentschaft	ter R. 	franz.	régence
1750	d2e3014092Meyers-1905	Registertonne		engl.	register ton
1751	d2e3015450Meyers-1905	Regulierte		lat.	Regulares
1752	d2e3016788Meyers-1905	Reich		lat.	Regnum
1753	d2e3026465Meyers-1905	Reitbahn		franz.	Manège
1754	d2e3028563Meyers-1905	Rekord		engl.	record
1755	d2e3029098Meyers-1905	Rektum		lat.	rectum
1756	d2e3029220Meyers-1905	Rekúrs		lat.	Recursus
1757	d2e3030510Meyers-1905	Religionsgespräche		lat.	Colloquia
1758	d2e3032159Meyers-1905	Remorkör		franz.	remorqueur
1759	d2e3040973Meyers-1905	Resümee		franz.	résumé
1760	d2e3043732Meyers-1905	Reugeld	ißt R. 	engl.	Forfeit
1761	d2e3045127Meyers-1905	Rev	d 	lat.	reverendus
1762	d2e3045315Meyers-1905	Reveille		franz.	réveil
1763	d2e3047982Meyers-1905	Rezepisse		lat.	recepisse
1764	d2e3048368Meyers-1905	Rezitatīv		ital.	Recitativo
1765	d2e3059413Meyers-1905	Richter [1]		hebr.	Schofetim
1766	d2e3072377Meyers-1905	Risalīt		ital.	risálto
1767	d2e3072394Meyers-1905	Risăno	n 	lat.	Risinium
1768	d2e3073411Meyers-1905	Ritornell		ital.	ritornello
1769	d2e3073684Meyers-1905	Ritter [3]		lat.	Equites
1770	d2e3074587Meyers-1905	Rittmeister		franz.	Capitaine de cavalerie
1771	d2e3074681Meyers-1905	Rituāl [2]		lat.	Rituale
1772	d2e3084817Meyers-1905	Rohrpost	n 	franz.	cartestélégrammes
1773	d2e3084817Meyers-1905	Rohrpost	n 	franz.	télégrammes fermés
1774	d2e3101801Meyers-1905	Rosenkranz [1]		lat.	Rosarium
1775	d2e3102079Meyers-1905	Rosenoble		lat.	Rosatus nobilis
1776	d2e3102501Meyers-1905	Rosenspitze		franz.	point de rose
1777	d2e3103188Meyers-1905	Rosĭnante		span.	Rocinante
1778	d2e3110244Meyers-1905	Rothäute		engl.	Red skins
1779	d2e3112249Meyers-1905	Rotspon	om Faß 	niederd.	span, spon
1780	d2e3112910Meyers-1905	Röttih		engl.	Ruttee
1781	d2e3116936Meyers-1905	Rubel		russ.	Rubl
1782	d2e3119975Meyers-1905	Rückenwehren		frz.	Parados
1783	d2e3120577Meyers-1905	Rücklaken		lat.	Dorsale
1784	d2e3120600Meyers-1905	Rücklauf		engl.	Slip
1785	d2e3123322Meyers-1905	Rudu		franz.	roudou
1786	d2e3128070Meyers-1905	Rumpfparlament		engl.	Rump -Parliament
1787	d2e3128510Meyers-1905	Rundköpfe		engl.	Round Heads
1788	d2e3129974Meyers-1905	Rupĭe		engl.	Rupee
1789	d2e3130799Meyers-1905	Rüsche		franz.	ruche
1790	d2e3132246Meyers-1905	Russen		russ.	Russkije
1791	d2e3140647Meyers-1905	S	s 	franz.	Sa Sainteté),
1792	d2e3140647Meyers-1905	S	s 	franz.	Saint-Siège
1793	d2e3145107Meyers-1905	Saccadiert		franz.	saccadé
1794	d2e3153483Meyers-1905	Saga [2]		altnord.	Sága
1795	d2e3164157Meyers-1905	Säkulum		lat.	saeculum, sec[u]lum
1796	d2e3165215Meyers-1905	Salär		franz.	salaire
1797	d2e3165330Meyers-1905	Salāt [2]		franz.	salade
1798	d2e3169310Meyers-1905	Salmi		franz.	salmis
1799	d2e3181392Meyers-1905	Samt	r 	franz.	manchester velours coton
1800	d2e3186686Meyers-1905	Sanduk		arab.	sandûk
1801	d2e3190464Meyers-1905	Sankt Georgskanal		engl.	St. George's Channel
1802	d2e3193667Meyers-1905	Sansculotten		franz.	Sans-culottes
1803	d2e3198036Meyers-1905	Sapēca		franz.	Sapèque
1804	d2e3199057Meyers-1905	Sappe		frz.	sape
1805	d2e3199183Meyers-1905	Sappeure		franz.	Sapeurs
1806	d2e3200924Meyers-1905	Sardinĭen		ital.	Sardegna
1807	d2e3205390Meyers-1905	Satrápen		pers.	chschathrapâvan
1808	d2e3212994Meyers-1905	Savoyen [1]		franz.	Savoie
1809	d2e3216704Meyers-1905	Scha'bân	t 	türk.	berât gedschessi
1810	d2e3217018Meyers-1905	Schäbig	lumpig 	engl.	shabby
1811	d2e3217202Meyers-1905	Schabotte		franz.	chabotte
1812	d2e3217635Meyers-1905	Schachspiel		franz.	Echecs
1813	d2e3217635Meyers-1905	Schachspiel	Wesire 	pers.	Farzin
1814	d2e3220919Meyers-1905	Schaff [1]		lat.	scaphium
1815	d2e3223523Meyers-1905	Schallöcher		franz.	Ouies
1816	d2e3224237Meyers-1905	Schâm		arab.	asch-schâm
1817	d2e3224237Meyers-1905	Schâm	n wird 	arab.	asch-schâm al-kebîre
1818	d2e3224260Meyers-1905	Schamade		franz.	chamade
1819	d2e3225262Meyers-1905	Schanker		franz.	chancre
1820	d2e3226093Meyers-1905	Scharade		franz.	charade
1821	d2e3226168Meyers-1905	Scharawaden		ungar.	sáravalo
1822	d2e3227086Meyers-1905	Scharlatan		franz.	charlatan
1823	d2e3227186Meyers-1905	Scharlotte		franz.	charlotte
1824	d2e3227211Meyers-1905	Scharm		franz.	charme
1825	d2e3227211Meyers-1905	Scharm	t 	franz.	charmant
1826	d2e3227350Meyers-1905	Scharnīer		franz.	charnière
1827	d2e3227450Meyers-1905	Schärpe		franz.	Écharpe
1828	d2e3227471Meyers-1905	Scharpīe		franz.	charpie
1829	d2e3227832Meyers-1905	Schassen		franz.	chasser
1830	d2e3228314Meyers-1905	Schatz		lat.	Thesaurus
1831	d2e3228728Meyers-1905	Schaubrote		hebr.	lechem happanīm
1832	d2e3228964Meyers-1905	Schauerleute		holländ.	schouwer
1833	d2e3230652Meyers-1905	Scheck		engl.	Check, Cheque
1834	d2e3234003Meyers-1905	Schelde		franz.	Escaut
1835	d2e3234221Meyers-1905	Schellack		engl.	shell-lac, shellac
1836	d2e3234325Meyers-1905	Schellenbaum [2]	d 	engl.	Crescent
1837	d2e3236828Meyers-1905	Scherge		althochd.	scario
1838	d2e3238218Meyers-1905	Schibr		engl.	shibiri
1839	d2e3245846Meyers-1905	Schikane		franz.	chicane
1840	d2e3248937Meyers-1905	Schimäre		franz.	chimère
1841	d2e3250829Meyers-1905	Schirokko		ital.	scirocco
1842	d2e3250920Meyers-1905	Schirting		engl.	shirting
1843	d2e3251818Meyers-1905	Schlacht		franz.	bataille
1844	d2e3252371Meyers-1905	Schlachtschitz		poln.	Slachcic
1845	d2e3254060Meyers-1905	Schlaginstrumente		franz.	Instruments à percussion
1846	d2e3254178Meyers-1905	Schlaglicht		franz.	Coup de jour
1847	d2e3256328Meyers-1905	Schlappe		niederd.	slappe
1848	d2e3265466Meyers-1905	Schlüssel [2]		franz.	Clef
1849	d2e3265748Meyers-1905	Schlüsselroman		franz.	Roman à clef
1850	d2e3268925Meyers-1905	Schmetten		tschech.	smetana
1851	d2e3272133Meyers-1905	Schmutztitel		franz.	Faux titre
1852	d2e3272747Meyers-1905	Schnalzlaute		engl.	Clicks
1853	d2e3277639Meyers-1905	Schnippchen	Fingerknipsen 	engl.	snip
1854	d2e3278508Meyers-1905	Schnur [2]		altd.	snur
1855	d2e3282362Meyers-1905	Schöngeist		franz.	Bel esprit
1856	d2e3285662Meyers-1905	Schottland	n 	lat.	Albania
1857	d2e3290610Meyers-1905	Schriftvergleichung		lat.	Comparatio literarum
1858	d2e3290759Meyers-1905	Schrittmacher		engl.	Pace-maker
1859	d2e3290759Meyers-1905	Schrittmacher	Schrittmachermannschaften 	engl.	teams
1860	d2e3293818Meyers-1905	Schuldopfer		hebr.	aschām
1861	d2e3293818Meyers-1905	Schuldopfer	r 	hebr.	chattāt
1862	d2e3293955Meyers-1905	Schuldverhältnis		lat.	obligatio
1863	d2e3295248Meyers-1905	Schuls		roman.	Scuol
1864	d2e3299779Meyers-1905	Schutzbrief		franz.	Sauvegarde
1865	d2e3299880Meyers-1905	Schütze [1]		lat.	Sagittarius
1866	d2e3302469Meyers-1905	Schwächung		lat.	Stuprum
1867	d2e3303961Meyers-1905	Schwan [1]		lat.	Cygnus
1868	d2e3307801Meyers-1905	Schwarzfäule des Weinstocks		engl.	Black rot
1869	d2e3312771Meyers-1905	Schwefel		lat.	Sulfur
1870	d2e3330269Meyers-1905	Secentismus		ital.	secentismo
1871	d2e3331955Meyers-1905	Sedilĭen		lat.	sedilia
1872	d2e3332237Meyers-1905	Sedschâde		arab.	sseddschâda
1873	d2e3335976Meyers-1905	Seele [1]		griech.	psyche
1874	d2e3346737Meyers-1905	Sein oder Nichtsein, das ist die Frage		engl.	To be or not to be, that is the question
1875	d2e3348539Meyers-1905	Sekularisten		engl.	Secularists
1876	d2e3353531Meyers-1905	Seminār		lat.	seminarium
1877	d2e3354312Meyers-1905	Semmel		althochd.	sëmala, simila
1878	d2e3355202Meyers-1905	Senār		lat.	senarĭus
1879	d2e3359299Meyers-1905	Senténz		lat.	sententia
1880	d2e3360179Meyers-1905	Septdezime		lat.	Decima septima
1881	d2e3360350Meyers-1905	Septenār		lat.	Septenarius
1882	d2e3360627Meyers-1905	Septime		lat.	Septima
1883	d2e3361122Meyers-1905	Sequénz [1]		lat.	sequentia
1884	d2e3363888Meyers-1905	Serenāde		ital.	Serenata
1885	d2e3364583Meyers-1905	Serĭe		lat.	series
1886	d2e3365063Meyers-1905	Sermōn		lat.	sermo
1887	d2e3367059Meyers-1905	Servis		franz.	service
1888	d2e3370271Meyers-1905	Sext		lat.	sexta hora
1889	d2e3371691Meyers-1905	Sezessionskrieg		engl.	War of secession
1890	d2e3375469Meyers-1905	Siam	Tömlöng 	engl.	tam-lung
1891	d2e3377016Meyers-1905	Sichel [1]		lat.	Drepanium
1892	d2e3379103Meyers-1905	Siderismus	Gestirne 	lat.	sidera
1893	d2e3381884Meyers-1905	Siegel		lat.	sigillum
1894	d2e3384661Meyers-1905	Siglen		lat.	siglae
1895	d2e3385109Meyers-1905	Signalisieren		franz.	signaler
1896	d2e3386491Meyers-1905	Silbe		lat.	syllaba
1897	d2e3392790Meyers-1905	Simpel		lat.	simplex
1898	d2e3396462Meyers-1905	Sintflut		lat.	Diluvium
1899	d2e3398870Meyers-1905	Sistrum		ägypt.	seschschet
1900	d2e3401888Meyers-1905	Skadénz		ital.	scadenza
1901	d2e3402031Meyers-1905	Skala [1]		ital.	scala
1902	d2e3402031Meyers-1905	Skala [1]	Stapelplatz 	franz.	échelle
1903	d2e3402315Meyers-1905	Skalp		engl.	scalp
1904	d2e3402916Meyers-1905	Skapulīer		neulat.	Scapulare
1905	d2e3403058Meyers-1905	Skaramūz		ital.	Scaramuccia
1906	d2e3405940Meyers-1905	Skontro		ital.	Scontro, Riscontro
1907	d2e3406339Meyers-1905	Skorpiōn		lat.	Scorpius
1908	d2e3406821Meyers-1905	Skriptūr		lat.	scriptura
1909	d2e3406963Meyers-1905	Skrubber		engl.	scrubber
1910	d2e3406983Meyers-1905	Skrupel		lat.	scrupulus
1911	d2e3407154Meyers-1905	Skull		engl.	scull
1912	d2e3408389Meyers-1905	Slawen	Bezeichnung 	althochd.	Winid, Wined
1913	d2e3415251Meyers-1905	Sófia	a 	griech.	Serdōn polis
1914	d2e3418931Meyers-1905	Solidārisch		lat.	in solidum
1915	d2e3419585Meyers-1905	Solitär [2]		franz.	solitaire
1916	d2e3420639Meyers-1905	Solothurn [1]		franz.	Soleure
1917	d2e3421897Meyers-1905	Somatologie	Körper 	griech.	soma
1918	d2e3423737Meyers-1905	Sonāte		ital.	sonata, suonata
1919	d2e3427537Meyers-1905	Sonntag	Sonne 	althochd.	Sunnentac
1920	d2e3428699Meyers-1905	Sophist	Trugredner 	holländ.	drogredenaar
1921	d2e3429065Meyers-1905	Soprān		ital.	Soprano
1922	d2e3429115Meyers-1905	Sopraporte		ital.	soprapporto
1923	d2e3430820Meyers-1905	Sortiment		ital.	sortimento
1924	d2e3431581Meyers-1905	Sottie		franz.	sotie
1925	d2e3432389Meyers-1905	Sousleutnant		franz.	sous-lieutenant
1926	d2e3433417Meyers-1905	Souverän		franz.	souverain
1927	d2e3435316Meyers-1905	Sozius		lat.	socius
1928	d2e3436254Meyers-1905	Spalīer		franz.	espalier
1929	d2e3436322Meyers-1905	Spalm		ital.	spalmo
1930	d2e3437196Meyers-1905	Spanĭen	S. 	span.	España
1931	d2e3441709Meyers-1905	Spanische Sprache	Laut h 	lat.	facere
1932	d2e3441709Meyers-1905	Spanische Sprache	erte j 	lat.	fllius
1933	d2e3441709Meyers-1905	Spanische Sprache	ersetzt 	lat.	planus
1934	d2e3441709Meyers-1905	Spanische Sprache	genommen 	lat.	factus, dictus
1935	d2e3444031Meyers-1905	Spar-ornaments		engl.	spar
1936	d2e3444577Meyers-1905	Spasĭmo di Sicilia		ital.	spásimo
1937	d2e3446331Meyers-1905	Spediteur		ital.	Speditore, Spedizioniere
1938	d2e3446360Meyers-1905	Spedition		ital.	Spedizione
1939	d2e3447837Meyers-1905	Spektākel		lat.	spectaculum
1940	d2e3451775Meyers-1905	Spezereien		ital.	spezierie
1941	d2e3452190Meyers-1905	Spezĭes		lat.	species
1942	d2e3458175Meyers-1905	Spinett		ital.	Spinetta
1943	d2e3460161Meyers-1905	Spion		ital.	spione
1944	d2e3462464Meyers-1905	Spitzen	e 	franz.	point à l'aiguille;
1945	d2e3462464Meyers-1905	Spitzen	o 	franz.	point de Venise
1946	d2e3462464Meyers-1905	Spitzen	n 	franz.	points an fuseau
1947	d2e3464550Meyers-1905	Spolĭen		lat.	Spolia
1948	d2e3464570Meyers-1905	Spolĭenklage		lat.	Remedium spolii
1949	d2e3468740Meyers-1905	Sprichwörter		lat.	Proverbia
1950	d2e3469617Meyers-1905	Springprozession		franz.	Procession dansante
1951	d2e3470974Meyers-1905	Sprüche Salomos		lat.	Proverbia
1952	d2e3471165Meyers-1905	Sprung		lat.	Saltus
1953	d2e3472911Meyers-1905	Ssalât	t Raka 	arab.	rak'a
1954	d2e3474875Meyers-1905	Staatsschulden	d 	franz.	dette flottante
1955	d2e3475449Meyers-1905	Stab [1]		lat.	scipio
1956	d2e3475521Meyers-1905	Stab [3]		franz.	Etat-major
1957	d2e3479281Meyers-1905	Stafette		franz.	Estafette
1958	d2e3480424Meyers-1905	Stahlhof		engl.	Steelyard
1959	d2e3482250Meyers-1905	Stammregister	Stumpfes 	franz.	souche
1960	d2e3483087Meyers-1905	Standarte		franz.	étendard
1961	d2e3485399Meyers-1905	Stanze	e 	ital.	Ottava rima
1962	d2e3489332Meyers-1905	Statŭe		lat.	statua
1963	d2e3493647Meyers-1905	Steg		ital.	Ponticello
1964	d2e3502078Meyers-1905	Stellgeschäft	g 	franz.	écart
1965	d2e3504838Meyers-1905	Stephan [1]		griech.	Stéphanos
1966	d2e3508464Meyers-1905	Sterndrift		engl.	Star-drift
1967	d2e3508820Meyers-1905	Sternkammer		lat.	Camera stellata
1968	d2e3516410Meyers-1905	Stilleben		holländ.	Stilleven
1969	d2e3519840Meyers-1905	Stockbörse		engl.	Stock-exchange
1970	d2e3529783Meyers-1905	Stralzĭo		ital.	stralcio
1971	d2e3533891Meyers-1905	Strazza		ital.	straccia
1972	d2e3535362Meyers-1905	Streik		engl.	strike
1973	d2e3535806Meyers-1905	Strelitzen		russ.	Strjelzy
1974	d2e3535904Meyers-1905	Strenae	übersandte 	franz.	étrennes
1975	d2e3536782Meyers-1905	Strich	Schweiz 	franz.	trait
1976	d2e3541160Meyers-1905	Struktūr		lat.	structura
1977	d2e3541317Meyers-1905	Strümpfe		franz.	Bas [de chausses]
1978	d2e3542742Meyers-1905	Stück [1]		ital.	stucco
1979	d2e3542999Meyers-1905	Stückelung		franz.	Coupure
1980	d2e3544995Meyers-1905	Stumpf		franz.	Souche
1981	d2e3545325Meyers-1905	Stundisten		russ.	Stundisti
1982	d2e3547142Meyers-1905	Stutbuch		engl.	Stud-book
1983	d2e3548781Meyers-1905	Suasorĭe		lat.	suasoria
1984	d2e3549406Meyers-1905	Subjekt		lat.	subjectum
1985	d2e3550958Meyers-1905	Sub Target Gun-Maschine		engl.	target
1986	d2e3555037Meyers-1905	Südsee		span.	Mar del Sur
1987	d2e3555805Meyers-1905	Suezkanal	g aber 	altägypt.	ta tenat, »
1988	d2e3557077Meyers-1905	Sukkāde		ital.	succada
1989	d2e3559256Meyers-1905	Sultan		arab.	ssultân
1990	d2e3560654Meyers-1905	Summe		lat.	Summa
1991	d2e3564927Meyers-1905	Surt		altnord.	Surtr
1992	d2e3569819Meyers-1905	Syceesilber	Schuhen 	engl.	shoe
1993	d2e3572931Meyers-1905	Syncelli		griech.	Synkelloi
1994	d2e3573253Meyers-1905	Synedrĭon	and es 	hebr.	Beth din
1995	d2e3574303Meyers-1905	Synthēse		griech.	synthesis
1996	d2e3577374Meyers-1905	Székler	Aufstandes 	lat.	siculicidium
1997	d2e3580170Meyers-1905	Tabernākel		lat.	Tabernaculum
1998	d2e3580836Meyers-1905	Tabulatūr		ital.	Intavolatura
1999	d2e3582254Meyers-1905	Tafelbai		engl.	Table Bay
2000	d2e3583051Meyers-1905	Tag [1]		lat.	Diës
2001	d2e3583586Meyers-1905	Tagesregent	i 	engl.	saturday), d. Solis
2002	d2e3583586Meyers-1905	Tagesregent	s 	ital.	martedì), d. Mercurii
2003	d2e3583586Meyers-1905	Tagesregent	s 	ital.	giovedì
2004	d2e3583586Meyers-1905	Tagesregent	s 	ital.	venerdì
2005	d2e3585877Meyers-1905	Takt		ital.	Tempo
2006	d2e3587002Meyers-1905	Talént [2]		griech.	talanton
2007	d2e3589501Meyers-1905	Tamburin		franz.	Tambourin
2008	d2e3591631Meyers-1905	Tänĭe		lat.	taenia
2009	d2e3591735Meyers-1905	Tänk		engl.	tank
2010	d2e3593963Meyers-1905	Tapēt		lat.	tapetum
2011	d2e3596732Meyers-1905	Tarlătan		franz.	tarlatane
2012	d2e3597401Meyers-1905	Tarrasbüchsen		tschech.	tarras
2013	d2e3598005Meyers-1905	Tartüffe		franz.	Tartuffe
2014	d2e3599555Meyers-1905	Tasten		ital.	Tasti
2015	d2e3602899Meyers-1905	Taufe		griech.	Baptisma, Baptismus
2016	d2e3604371Meyers-1905	Tauschierarbeit	a 	span.	tanjia
2017	d2e3608837Meyers-1905	Tehng		engl.	Taing
2018	d2e3616974Meyers-1905	Tenākel		lat.	tenaculum
2019	d2e3618370Meyers-1905	Tenōr		ital.	Tenore
2020	d2e3618854Meyers-1905	Tenzōne	n 	franz.	jeu parti
2021	d2e3622934Meyers-1905	Territorĭum	ist T. 	engl.	territory
2022	d2e3623859Meyers-1905	Terz		lat.	Tertia
2023	d2e3623901Meyers-1905	Terzerōnen		span.	tercerones
2024	d2e3627316Meyers-1905	Teufel [1]		griech.	Diabolos
2025	d2e3628819Meyers-1905	Text		lat.	textus
2026	d2e3634505Meyers-1905	Theorbe		ital.	Tiorba, Tuorba
2027	d2e3639335Meyers-1905	This		ägypt.	Tini
2028	d2e3649653Meyers-1905	Tierkämpfe		lat.	Venationes
2029	d2e3653638Meyers-1905	Tinktūr		lat.	Tinctura
2030	d2e3655498Meyers-1905	Tiraß		franz.	tirasse
2031	d2e3657859Meyers-1905	Titel [1]		lat.	titulus
2032	d2e3665474Meyers-1905	Tonĭka		ital.	tonica
2033	d2e3669759Meyers-1905	Torkel		lat.	torculum
2034	d2e3669919Meyers-1905	Tornādos	Wolke 	portug.	Olho de Boy
2035	d2e3671662Meyers-1905	Torte		franz.	tarte
2036	d2e3674125Meyers-1905	Totentanz	m 	franz.	la danse Macabre
2037	d2e3674439Meyers-1905	Totes Papier		franz.	Valeur morte
2038	d2e3674473Meyers-1905	Totes Rennen		engl.	Dead heat
2039	d2e3677093Meyers-1905	Trabākel		ital.	trabaccolo
2040	d2e3677110Meyers-1905	Trabanten		ital.	trabanti
2041	d2e3680259Meyers-1905	Trambahn		engl.	tramway
2042	d2e3681364Meyers-1905	Transfert	Börsenwesen 	engl.	transfer
2043	d2e3683897Meyers-1905	Trasse		franz.	trace
2044	d2e3683986Meyers-1905	Trätabel		franz.	traitable
2045	d2e3685161Meyers-1905	Traum		lat.	Somnium
2046	d2e3691684Meyers-1905	Tribunāl		lat.	tribūnal
2047	d2e3693799Meyers-1905	Trier [2]		lat.	Augusta Trevirorum
2048	d2e3695434Meyers-1905	Trikot		franz.	tricot
2049	d2e3697674Meyers-1905	Tripel [1]		franz.	triple
2050	d2e3701592Meyers-1905	Troër		lat.	Troës
2051	d2e3702866Meyers-1905	Trommel [1]		ital.	Tamburo, Cassa;
2052	d2e3703299Meyers-1905	Trompete [2]		ital.	Tromba
2053	d2e3704563Meyers-1905	Trophäe		griech.	tropaion
2054	d2e3705394Meyers-1905	Trott		franz.	trot
2055	d2e3708387Meyers-1905	Trysegel		engl.	Trysail
2056	d2e3708874Meyers-1905	Tschako		ungar.	Csákó
2057	d2e3709258Meyers-1905	Tschapka		poln.	czapka
2058	d2e3709333Meyers-1905	Tschardasch		ungar.	Csárdás
2059	d2e3711805Meyers-1905	Tschi	n 	engl.	covid
2060	d2e3712167Meyers-1905	Tschikōsch		ungar.	csikós
2061	d2e3712944Meyers-1905	Tschō	amtlich 	franz.	tchô
2062	d2e3715067Meyers-1905	Tubérkel		lat.	tuberculum
2063	d2e3716614Meyers-1905	Tuilerīen		franz.	Tuileries
2064	d2e3720018Meyers-1905	Turban		pers.	dulbend
2065	d2e3720893Meyers-1905	Turīn [1]		ital.	Torino
2066	d2e3721922Meyers-1905	Türkisches Reich	h 	türk.	Memâlik-i Osmanije
2067	d2e3724670Meyers-1905	Turnīer	t 	franz.	joute
2068	d2e3728489Meyers-1905	Typhoïd	Unterleibstyphus 	engl.	typhoid fever
2069	d2e3728528Meyers-1905	Typhon [1]		engl.	typhoon
2070	d2e3728590Meyers-1905	Typhus		griech.	typhos
2071	d2e3728987Meyers-1905	Tyr	Dienstag 	altnord.	Týsdagr
2072	d2e3729004Meyers-1905	Tyrann [1]		griech.	týrannos
2073	d2e3733018Meyers-1905	Ubiquität		lat.	Ubiquitas
2074	d2e3733640Meyers-1905	Uckie	Tunis 	franz.	Once
2075	d2e3734208Meyers-1905	Ufer	Erdrand 	lat.	ripa
2076	d2e3734208Meyers-1905	Ufer	d 	lat.	litus
2077	d2e3736734Meyers-1905	Ula		arab.	ûlâ
2078	d2e3740408Meyers-1905	Umriß		franz.	Contour
